retail,ASIN,weight,dim,selling,channel
222.83,B0722W646S,52.9990648,15.24407148,67.5,1
94.92,B088B8683R,53.79934186,9.787938068,67.5,1
129.76,B088BLF8VH,23.90028542,5.196672927,67.5,1
109.99,B08MNKQV2D,25.04889244,7.783814396,67.5,1
154.99,B00ESVXQZS,21.6493684,20.08162651,67.51999664,1
179.99,B0028QGTCM,20.45005512,21.35170971,67.76000214,1
237.32,B06WW43FVV,52.00037194,37.83162086,67.77999878,1
250,B075G4VXDD,57.30027842,51.1400557,67.84999847,1
165.33,B01C2A1D1K,19.25074184,19.79801997,67.84999847,1
187,B076HN7HY7,55.99955262,45.92889513,68,1
160.9,B01MDMGGJI,69.00019676,52.80613441,68.01999664,1
229.99,B002Y1R3JY,18.0007223,30.19882915,68.02999878,1
154.53,B004DAYE28,64.0001186,47.54360857,68.08000183,1
150.63,B004LQ1PAI,60.00093792,47.54360857,68.08000183,1
234.43,B01M0DX32O,55.00085976,42.04796342,68.33000183,1
214.59,B07199DPJM,47.99898664,16.77976142,68.62999725,1
129.99,B01CDG0UA8,15.1677856,15.58694565,68.63999939,1
119.99,B01CDG0REC,15.3000628,14.91875808,68.63999939,1
143.92,B01CDG0SQ4,15.35076906,14.91875808,68.63999939,1
159.99,B00TRTSW46,23.02946052,9.523648375,68.73999786,1
119.98,B07GDMD62D,52.54932232,55.12152286,68.75,1
134.99,B08F2T3QDG,42.59987226,29.20488917,68.98000336,1
129.99,B07XKDKZ2H,26.1027008,50.13162808,69.19999695,1
129.99,B07XKDL9XQ,25.99908366,56.50487306,69.19999695,1
129.99,B07ZHXMHW7,25.15030496,50.95215538,69.19999695,1
239.31,B01LYL8GIQ,57.99914296,38.53932018,69.23000336,1
186.52,B01M1D27YO,73.79083602,50.71464587,69.34999847,1
123.09,B01N4N3QJ1,42.50066436,72.46015601,69.68000031,1
240,B06WVPYCNK,55.99955262,41.85830703,69.75,1
205,B06WWH2RH4,52.00037194,48.64598635,69.75,1
177.71,B071K9JN1P,48.3693628,39.29092143,69.75,1
129.99,B01M2ZWKSN,19.27058342,17.5001923,69.75,1
250.62,B00FJ2PL26,53.25039148,41.00924346,69.83000183,1
200.99,B06W2PKP5W,43.9490997,54.40197002,69.90000153,1
99.99,B08888X76W,51.14938862,7.728936968,70,1
139.99,B07L6QSG4M,20.00031264,19.56094948,70.16000366,1
196.99,B07G3LTMPK,57.0004501,63.71401103,70.37000275,1
139.99,B07Q6ZH2BD,17.14973898,40.14832637,70.5,1
300,B00Q7FWQKO,31.79943888,62.33636808,70.55999756,1
303.18,B06VWF64TW,40.34895524,32.57041208,70.59999847,1
99.73,B07VMNQ5NX,12.44948914,144.9317265,70.61000061,1
119.95,B00TE86YQ8,11.30088212,95.75496569,70.62000275,1
240.95,B002TMLJL6,9.700328,36.81221776,70.73000336,1
106.87,B08D8KDT1Z,47.00029378,9.136872262,70.76000214,1
132.99,B003MAIMJG,28.6490369,31.49437547,71.12999725,1
245.01,B01AS4WB2C,49.4496266,31.45222961,71.16000366,1
119.99,B084ZR1PFW,12.5001954,13.32819071,71.22000122,1
111.1,B01FRNXFQU,37.1258008,69.49589685,71.34999847,1
128.34,B08GYH6CFK,42.84899432,26.81530645,71.40000153,1
143.94,B08GXVH3NS,50.99947446,19.14871024,71.5,1
165.99,B00192JGDU,22.65026588,38.86770671,71.55999756,1
120.65,B08GXDSZ7S,47.95930348,35.22516254,71.59999847,1
156.05,B01K2C2LTS,50.04928324,21.72531524,71.63999939,1
186,B01KYDGTK2,53.75084022,25.26556788,71.69000244,1
179.99,B00ZAIW3GQ,20.74988344,90.77560738,71.90000153,1
179.99,B00ZAIW3J8,21.5501605,94.28995787,71.90000153,1
179.99,B00ZAIW3K2,21.14891966,90.71107152,71.90000153,1
200,B076HN7HY8,57.0004501,48.63325478,72,1
156.42,B077JG42KX,60.00093792,53.48573648,72,1
211.55,B077JJRGCV,64.0001186,48.26403945,72,1
129,B006L9QN4G,32.29988762,82.68799154,72.16000366,1
143.24,B01MRH3SO2,44.55096096,23.8918761,72.16000366,1
129.99,B01JA25M8S,25.50083954,37.39655261,72.19000244,1
129.99,B01JA25R10,27.09918904,35.29628369,72.19000244,1
137.24,B087RS4GVQ,55.99955262,43.68901803,72.19999695,1
181.07,B082MN73KY,47.3001221,35.32130779,72.40000153,1
190.99,B00TI5PGOS,73.49982618,61.67388777,72.45999908,1
135.61,B078YZT4BT,50.99947446,31.99836977,72.59999847,1
119.48,B00ESVXSHY,21.25033218,20.30420936,72.94000244,1
244.8,B0002FSGEK,21.6493684,5.299842492,73.23999786,1
199.99,B00F950N3K,59.9987333,52.91852339,73.41999817,1
149.95,B01E3UJKXK,65.00101608,45.44816886,73.41999817,1
99.99,B01M655233,12.05045292,30.5390692,73.66000366,1
329.06,B00486EX3M,33.64911506,70.31993631,73.86000061,1
258.16,B06WW5WW7Q,55.997348,43.04629359,73.91999817,1
245.63,B072R1X3MG,52.9990648,41.79728333,74.20999908,1
335.26,B01M580E2K,74.99896778,78.94842408,74.30000305,1
198.07,B00CDJHIYW,14.19995742,22.71574306,74.41999817,1
134.39,B07CHNB6TS,9.44900132,25.91092643,74.48000336,1
155.33,B01EY05E3O,60.00093792,47.28853829,74.5,1
283.25,B01NANZ5JB,52.8998569,35.13735866,74.75,1
129.99,B0763VSY24,15.3992707,16.03781859,74.80999756,1
137.82,B01CDGCQG4,17.89930978,18.70178846,74.84999847,1
149.99,B06WW5XXJL,42.00021562,36.32402816,74.98999786,1
124.99,B07TC5X8P5,38.84981364,55.83536844,75,1
94.99,B07YFW2BD5,39.50017654,22.94008199,75,1
162.12,B084JK7RCZ,50.0007816,72.46498522,75,1
139.99,B06WW7WB71,40.15053944,36.92372869,75.12000275,1
199,B01KYDGTJI,58.70021212,51.58566041,75.23999786,1
227,B01IU6RN9G,52.00037194,69.80145437,75.25,1
145.99,B01JA25M60,25.0995987,41.77664941,75.75,1
300,B06WWGS8YH,39.50017654,34.12980908,75.76999664,1
142.99,B01B8GQCB0,79.00035308,34.81555742,75.91999817,1
173.99,B07JHJV1KG,65.99970894,48.26360043,76,1
289,B07JJGKL4Y,69.00019676,46.80781202,76,1
153.14,B07ZQYJ4SQ,55.99955262,46.96805411,76.48999786,1
188.18,B07145S3NH,67.99929928,36.81046168,76.5,1
133.27,B088D84558,46.1206504,7.930007864,76.5,1
199.99,B01N6I3HPJ,39.20034822,42.70561451,76.87999725,1
174.92,B01N4R6LZH,16.6999965,45.3428042,76.94999695,1
135.35,B08DCYJXBV,107.0497333,20.51142653,77,1
159.99,B088BFD3P3,104.0007439,18.84666487,77,1
207.6,B074VD7HSF,89.0005094,72.80171312,77.15000153,1
377.93,B00WNF6HL6,69.99888962,41.35738586,77.22000122,1
263.42,B004PX3AP0,76.89935022,9.169359699,77.29000092,1
280,B071G1QLVX,37.44987994,36.77973032,77.48999786,1
300,B075G3GDGK,71.50023584,54.72157616,77.51000214,1
162.24,B0725HZYXR,57.99914296,35.89115501,77.55999756,1
213.92,B06ZZXZJL4,59.29986876,36.85216853,77.62999725,1
254.58,B000HD6G7G,101.0002561,19.02534578,77.63999939,1
177.99,B01MEF5EN2,97.6205736,63.34216158,77.73000336,1
280,B01KGRAGW8,86.35055616,72.79512783,77.90000153,1
248.95,B00Q7EUWR4,36.79951704,63.06865248,78,1
216.6,B07C2VZ4G5,75.99986526,83.91812397,78,1
244.36,B07C2Y8JQJ,75.99986526,83.91812397,78,1
251.99,B07C3194K6,75.99986526,60.04819884,78,1
149.99,B07L117K6P,21.79928256,55.13864462,78,1
138.32,B08GWXYL31,57.99914296,30.78140793,78,1
138.89,B08GYBHG64,48.90067622,29.50342238,78,1
139.99,B07BH3B6YC,18.99941516,28.74874799,78.23999786,1
139.99,B07BH41Y1Z,18.0007223,28.74874799,78.23999786,1
161.99,B00C4QG49E,74.99896778,22.51686726,78.44000244,1
127.73,B08D8KD8WZ,50.51004882,5.698911149,78.62999725,1
131.92,B08D8KY8BQ,52.00037194,9.511355831,78.62999725,1
214.87,B078MV5TBR,91.9987926,46.99307821,78.72000122,1
269.38,B06WVWNFMB,59.8995254,43.94189321,78.75,1
260.76,B06WW43DJH,60.00093792,40.78578257,78.75,1
163.65,B0090OKG38,36.90092956,40.52544405,78.76999664,1
300,B01KGRAHJ0,92.99969008,83.94666023,78.84999847,1
276.37,B06WW7XRFP,79.99904594,44.27730405,79,1
188.04,B01LXGIDGG,79.99904594,50.23918784,79.04000092,1
261.27,B06WWF86VR,59.00004044,45.99782118,79.20999908,1
320,B01HP2VIMO,74.99896778,60.37746341,79.29000092,1
260.86,B0072BVOL4,53.99996228,50.45694147,79.48999786,1
154.49,B07BBCMB6B,33.99964964,32.22929399,79.5,1
280,B0721NNG49,83.74910456,41.28889883,79.56999969,1
169.99,B000AQLUCQ,35.75011792,48.45018368,79.80000305,1
163.02,B01MR96XPH,22.37027914,57.00579423,79.87000275,1
147.72,B001RDVYJ0,17.3503594,5.573351594,79.94999695,1
173.93,B005Z7KZF8,1.99959034,8.638585215,79.97000122,1
229.99,B002R8PYRM,118.7981533,59.49854652,80,1
299,B079V2LGQB,111.9991052,60.96882257,80,1
173.28,B01C8PIVLE,47.24941584,30.35555908,80.02999878,1
300,B071FVF3T7,36.7510154,67.16997194,80.08000183,1
232.92,B01M0EJGMV,41.19993856,30.6611166,80.09999847,1
247.88,B00FB9A2PS,24.20011374,21.83331402,80.25,1
143.99,B01LXS36BT,13.2718124,18.07047853,80.65000153,1
260,B071WDH9VL,65.00101608,57.64764063,81,1
189.09,B073H5Z1PF,44.974248,83.10023078,81,1
184.99,B083R4SD8H,47.35082836,52.32365207,81.08000183,1
160.24,B07DZX2Y21,49.59954076,30.02278236,81.19999695,1
129.95,B07ZRBNDTS,55.11990924,30.71555501,81.20999908,1
168.18,B01EY05E3E,55.00085976,35.14087081,81.27999878,1
159.99,B07HNT8KG2,46.59905294,45.92538297,81.58999634,1
130.65,B072DXRW8J,35.50099586,67.21562996,81.91999817,1
130.7,B07GDZK9NC,56.50000136,54.64606482,81.94999695,1
133.47,B07GF8C61J,56.85053594,53.35798183,81.94999695,1
220,B01AFUEHGM,70.9997871,45.24929306,82,1
158.68,B01M14TAF0,55.99955262,50.08509202,82,1
279.95,B06X9BP8C4,62.99922112,51.06454436,82.12999725,1
229.99,B00TRTT178,26.19970408,12.35488464,82.25,1
129.99,B078YN9MXJ,18.99941516,7.839569863,82.25,1
256.48,B06XGKPDHH,69.996685,52.50408905,82.26000214,1
164,B07Y2J7NZ9,6.2500977,12.94624381,82.26000214,1
164.55,B00ESVXV0S,23.19921626,26.83418428,82.30999756,1
399.99,B082MNXYHN,73.38959518,64.29439471,82.52999878,1
139.25,B01CDG05NK,20.69917718,25.20805633,82.73000336,1
182.69,B002JBBRV4,64.0001186,43.41287481,82.79000092,1
149.99,B01CDG06N4,20.54926302,24.25406712,82.83000183,1
221.72,B01KYDGTVG,67.99929928,33.0476262,82.86000061,1
180.85,B0183G4OHC,16.75070276,62.08656603,82.87999725,1
254.38,B01B8GSWJK,94.45033004,49.10168851,82.87999725,1
242.96,B00620W18Q,29.100984,52.32628618,82.91000366,1
216.99,B004LQ1R3S,96.0001779,79.195153,82.93000031,1
365.28,B00ED7A0P6,32.39909552,75.36383048,82.94000244,1
216.99,B004LQ1R2Y,89.0005094,67.77801385,82.97000122,1
152.76,B00Q7EV7ZA,73.1492916,117.528134,83,1
311.92,B00BSY01QU,36.8502233,52.79691501,83.11000061,1
149.99,B0009S9U8G,35.19896292,72.65112946,83.23999786,1
164.08,B078Z151Y6,52.9990648,38.27459146,83.31999969,1
159.06,B002JB40MC,50.95097282,64.03142208,83.87999725,1
210.49,B00079WOYE,17.35476864,3.128013399,83.88999939,1
250,B00RHH54JQ,74.99896778,51.51629534,83.93000031,1
198.49,B00SUK91K2,16.6999965,64.71804846,84,1
195.99,B00WHIGK84,105.7005059,10.0689105,84,1
129.99,B07VBPDRDD,20.4588736,31.35432828,84.40000153,1
161.7,B001B9B5B2,9.90094842,37.89044947,84.45999908,1
142.2,B08GX92KDB,60.60941304,37.83162086,84.5,1
123.25,B01JIBOA7U,25.39942702,39.16009364,84.52999878,1
172.78,B01HP2VGV2,77.9994556,55.41566587,84.58000183,1
169.99,B00F950N2G,67.00060642,53.56388194,84.94999695,1
120,B07W6YKHF2,15.3000628,31.05799016,85,1
129.99,B08LJTWXTC,56.20017304,15.18304778,85,1
181.06,B00C2JKUAC,17.3503594,61.71515559,85.08000183,1
253.22,B06WWH5GHR,64.0001186,45.46397356,85.25,1
130.99,B004MDEV38,43.99980596,126.9472958,85.33999634,1
197.96,B0151PJCA2,52.9990648,31.69369029,85.51000214,1
148.89,B01CDG12H8,21.6493684,22.19243191,85.54000092,1
199.99,B01CDG1412,20.95050386,22.35662517,85.54000092,1
329.99,B00486GE48,45.1506176,81.44468853,85.77999878,1
400,B01M7M9NXX,79.99904594,92.01759333,85.86000061,1
189.09,B073JDDX6D,44.974248,84.42563042,85.91000366,1
199.99,B01C2A1E4Q,21.6493684,24.9859125,85.94000244,1
190.82,B00B152GEQ,75.45091488,77.65946305,86.05999756,1
186.62,B07JZ7YRVR,52.8998569,53.50285824,86.12000275,1
156.64,B01MZITH05,52.00037194,44.28169425,86.23999786,1
369.99,B001KWEYP4,50.99947446,59.75273877,86.44000244,1
182.46,B002KV1MJU,66.55086394,55.17859538,86.62000275,1
280,B071WDHT8N,74.07082276,58.62489786,86.62999725,1
179,B002R8CPRY,69.3573452,65.5236491,86.68000031,1
173.24,B07ZQYLRJG,60.00093792,46.65766737,86.68000031,1
145,B087PV5R88,25.35092538,18.26364708,87,1
194.71,B01N8SNUCA,59.2491625,42.09801163,87.04000092,1
303.93,B06WW7XRGB,49.9897585,31.84471297,87.12000275,1
176.28,B06WWGVJHM,41.64968104,35.9157401,87.12000275,1
300,B06WWF1RLF,77.00076274,50.36606445,87.22000122,1
181.04,B07F15J3VL,52.95056316,39.01653429,87.41000366,1
154.95,B083W5CLRP,74.00027492,52.96462043,87.5,1
103.25,B08NB5S7QF,37.5005862,6.968555324,87.5,1
190.1,B07DZT2SZ3,50.99947446,42.39522778,87.66000366,1
275,B077JBMR7F,96.0001779,75.28173385,87.66999817,1
259.61,B00RHH51P8,62.00052826,55.35332511,87.70999908,1
310,B072BPWFD4,60.00093792,46.56371722,87.75,1
132.95,B00K5TPCKE,20.11054364,23.12710426,87.77999878,1
199.99,B007595TKU,50.30060992,110.1464614,88,1
186.52,B07BT1GK9L,19.49104542,28.76060152,88,1
240.24,B01IPNCUP6,36.6848768,80.20884885,88.01000214,1
219.99,B07CHWZ1J3,87.00091906,75.38665949,88.12000275,1
350,B06WWF1P78,87.08249,49.40944113,88.55999756,1
320,B071JMLX11,65.99970894,36.46846555,88.55999756,1
287.71,B06XFMC17Z,46.10080882,86.29980434,88.62999725,1
159.99,B07ZHXRX4M,28.99957148,54.40021394,88.80000305,1
294.77,B06XGDC739,69.99888962,57.52603225,88.88999939,1
199.99,B074P8MVQH,7.7492393,20.10050435,89,1
199.99,B074PD873C,7.44941098,19.81953192,89,1
221.1,B07FNTYX82,28.04938026,72.31835273,89,1
149.95,B084P1KGJ6,35.30037544,64.19034711,89,1
260.34,B072C8XQDY,40.04912692,38.55644193,89,1
315.92,B01B8GSXNA,84.00043124,51.14664099,89.16000366,1
230,B0759QHQNP,22.2997313,56.83369861,89.25,1
246.99,B077H7PW7J,89.0005094,31.15062326,89.27999878,1
239.99,B0012WKCNK,11.47063786,17.92428506,89.30000305,1
179.99,B07WVMX35F,39.94991902,61.16550327,89.31999969,1
149.99,B0792V7HB5,23.90028542,15.02148863,89.5,1
149.99,B07TFRS8L4,36.8502233,49.87392368,89.5,1
250.31,B004LQ1R4C,99.99935858,73.83516484,89.66999817,1
339.99,B00QUE7LDE,82.99953376,40.21549634,89.75,1
169.99,B07F6YFW9B,26.79936072,37.14411645,89.75,1
188.01,B000FE9C46,21.79928256,14.72997973,90,1
164.99,B06ZZDBZHG,78.925396,49.83265585,90,1
139.26,B08LP7CFC4,35.04904876,6.10983333,90,1
149.99,B0894F2K74,49.4496266,45.99474804,90,1
139.95,B01012DC88,10.4498988,44.74134759,90.63999939,1
169.99,B07F6QXDS3,25.89987576,27.27715488,90.73999786,1
169.99,B07F6Y6LB4,25.45013328,28.74874799,90.75,1
191.75,B07BSMLVF8,4.8942564,5.504864563,90.76000214,1
147.99,B07CQ1WC72,34.85063296,71.82928509,90.79000092,1
199.99,B000P7BMR8,30.203294,32.91328625,91.04000092,1
164.99,B01JH3PKIC,7.35020308,4.419169527,91.40000153,1
300,B01N7R9IHA,48.40022748,90.85989911,91.51999664,1
228.99,B004LQ1R4W,97.99976824,76.21025993,92,1
145,B087PVFTFL,25.35092538,18.26364708,92,1
145,B08C572XYR,25.35092538,18.26364708,92,1
296.99,B000FE9CIM,21.90069508,18.48403483,92,1
145,B08C544BSW,24.59914996,18.16881888,92,1
159.99,B083G84R1P,30.00046896,35.08423731,92.04000092,1
199.34,B083G8KNGT,30.203294,32.60685069,92.04000092,1
199.99,B083G8PSW4,28.49912274,33.79483726,92.04000092,1
220.17,B006LAFM2O,41.44906062,73.97960224,92.20999908,1
189.99,B01CDG0A8U,21.99990298,23.71539029,92.23999786,1
179.7,B006L9U4PK,42.99890848,79.11964166,92.30999756,1
239.99,B01CDG0BHU,21.30103844,23.32246791,92.45999908,1
265.43,B004O2LDDI,50.0999895,30.96360099,92.62999725,1
158.3,B01C2A1AO0,22.44964546,23.67982972,92.70999908,1
192.77,B06XMY9D5K,82.99953376,55.76512533,92.73000336,1
179.36,B01MRH3SO3,63.4489636,32.66260616,92.75,1
135.99,B07YFT3KMX,30.65083186,36.5668059,92.80000305,1
268.3,B07FSWDTRT,90.12045636,42.46942206,92.80999756,1
236,B009E0EBF2,32.11910878,4.049076152,93,1
189.99,B07X372GCB,25.0995987,25.6163444,93.01000214,1
412.42,B00MS7WG46,24.29932164,97.25289996,93.06999969,1
320,B06ZXYFNBW,72.00068458,50.92186304,93.15000153,1
199.99,B01CDFYJW4,18.45046478,20.40518383,93.18000031,1
240.08,B07FCFSHSV,87.99961192,53.07174116,93.59999847,1
338.89,B071JMMFMH,79.95936278,40.62115029,93.76999664,1
400,B075FFFNX4,74.99896778,32.34387806,93.77999878,1
229,B01MTCI9K0,65.4992602,69.3681422,93.98000336,1
159.99,B01MQWGUBS,42.00021562,44.86778518,94,1
221.48,B077H7X2LW,74.00027492,54.70050323,94.12999725,1
175.62,B016A6Z3Z4,59.0507467,56.26560748,94.97000122,1
299.99,B005FUKSWA,23.95099168,22.44838023,95,1
199.99,B075CPXP1H,40.65098818,44.24481662,95,1
332.38,B01B8GSYSE,91.59975638,67.89874419,95.18000031,1
209.99,B00KCK55IU,29.59922812,31.63398365,95.66000366,1
265.3,B000OF10BY,88.29944024,52.00931416,95.75,1
396.46,B00Q7EUZLC,42.20083604,109.6003213,95.80000305,1
199.99,B075LWM47L,17.24894688,64.97926501,95.98999786,1
268.49,B006JJMGYY,18.49896642,13.45375026,96.02999878,1
250,B019C6P6YW,77.9994556,63.15513931,96.16999817,1
209.29,B01KGRAHHM,84.9991241,73.05371027,96.19000244,1
274.99,B0749ZHGV2,29.2001919,46.4210359,96.30999756,1
189.87,B084HMJJ3B,24.3500279,38.68595266,96.44999695,1
191.95,B00BB15BK6,9.49970758,36.60675667,96.45999908,1
279.99,B0091V7DWC,55.00085976,69.54682311,97,1
159.99,B075MZ7Y6K,15.35076906,37.45757631,97.01000214,1
249.99,B01DB2DHXU,56.1296252,62.61426737,97.19999695,1
183.99,B01N8WQIPR,72.99937744,44.13286666,97.27999878,1
375,B06WVPD4CS,77.9994556,36.81046168,97.30999756,1
375,B06WW7XRNG,57.99914296,39.4551147,97.37000275,1
249.99,B00ASSOGMC,21.90069508,9.53506288,97.37999725,1
159.99,B08MNJK5HF,35.80082418,7.709620113,97.5,1
242.78,B01KA7Z1BK,6.25891618,3.938882276,97.65000153,1
179.98,B00VKXV7UI,92.99969008,84.49938568,97.76000214,1
149.99,B07YFRLB37,30.6993335,39.43140765,97.80999756,1
237.99,B00CP53FQO,89.50095814,59.58064315,98,1
167.81,B0028Q2AMU,66.1496231,77.18356599,98.05000305,1
193.55,B000O5G0XW,36.04994624,77.51546468,98.08000183,1
350,B06WW5SFT7,50.99947446,44.27730405,98.23999786,1
234.05,B07FSWYH7R,95.29910874,46.06894233,98.44000244,1
331.59,B00NHWGGWE,109.9995149,92.49875862,98.76999664,1
281.7,B00Q7EPLM0,40.15053944,79.23334769,98.80000305,1
295.2,B00079WOZ8,35.90003208,10.87626722,99.11000061,1
216.4,B07MGK8SWF,77.39979896,41.73889374,99.13999939,1
244.99,B01IU6RQW0,68.34322,57.16032906,99.38999939,1
179.99,B0793CFPPQ,25.02023238,21.98477572,99.5,1
237.17,B006LLLVLE,47.24941584,82.72399113,99.83000183,1
139.99,B07PGB76HY,20.00031264,8.918679608,99.87999725,1
232.99,B01KWSWX36,55.00085976,77.15546875,100,1
305.59,B009HQKXGO,89.99920226,66.29500623,100.0299988,1
265,B009HQKY0O,87.99961192,53.3483234,100.0299988,1
159.99,B07VRF16FP,5.65044106,2.879089386,100.1999969,1
377.13,B00MS7VT4O,30.80074602,57.72446903,100.3700027,1
249,B086KFCF4V,69.6990613,1766.392459,100.6999969,1
334.33,B06XGQ8D2P,89.0005094,52.54228374,100.7399979,1
235.43,B00JJY3RS0,22.55105798,10.91226681,100.9499969,1
226.57,B01MFESB51,6.79904808,5.80471483,101.2399979,1
405.16,B01M21ARE2,99.99935858,285.3964304,101.25,1
256.32,B07C9C5YYN,62.99922112,47.59190071,101.25,1
159.95,B07VXYSWXB,24.29932164,29.5038614,101.25,1
169.95,B07G19YRMF,0.48942564,0.423214725,101.5599976,1
356.86,B0028QGT86,31.64952472,9.490282899,101.8700027,1
223.08,B07ZQYQ8TJ,72.5209749,54.75845379,101.9800034,1
291,B07K2VJW2D,87.30074738,46.85786023,102,1
291,B07K2W9YS9,99.99935858,46.85786023,102,1
258.72,B07DZWV22H,56.10978362,44.73915249,102.7300034,1
149.99,B00004YT13,27.7010503,35.258089,102.8399963,1
213.51,B07CKR3VYT,13.1505583,36.79685208,102.9899979,1
275,B019C6OX3W,87.00091906,68.76492951,103,1
139.95,B00UO1PFQO,11.55000418,66.09788651,103.3799973,1
141.11,B081W2LVL3,12.20036708,99.1815123,103.3799973,1
229.99,B082QNFHX4,25.35313,24.69484263,103.4199982,1
275,B072L3C1ZS,87.99961192,63.43962389,104,1
159.99,B07FTFS849,55.11990924,42.22752236,104,1
171.1,B0006VHELQ,9.19987926,29.55742177,104.3499985,1
209.99,B07DZW2PNH,62.00052826,44.66232409,104.4599991,1
219.99,B007NYRAC2,38.40007116,93.41587019,104.5599976,1
299.99,B0090OKF52,98.65013114,70.87880804,104.8399963,1
189.99,B00E1AQED2,30.5009177,96.9982687,105,1
279,B0759RW484,23.90028542,69.93272118,105,1
169.99,B08GL1ZFTK,26.75085908,5.386768338,105,1
329.99,B07GBYSGBP,67.00060642,80.76201332,105.0699997,1
180,B0002V8L58,8.00056598,6.767484428,105.3000031,1
329.99,B01N9YOMTE,95.85026374,163.9193166,105.4499969,1
410,B0788TG3SJ,107.9999246,112.1764873,105.4499969,1
146.98,B00E1AQEE6,29.25089816,54.07094937,105.5,1
229,B086NBMYT1,67.90009138,57.94134462,105.5999985,1
149.99,B07PKRBZYM,21.84998882,5.023260255,105.75,1
261.62,B07J2NHJSR,77.00076274,44.30276718,105.8099976,1
206.23,B07CN38M23,50.24990366,85.94332057,105.9499969,1
199.99,B00MS9VTG0,20.74988344,53.47915119,106,1
199.99,B071L1NG6N,22.59955962,51.92414439,106,1
199,B07B3Q9F22,74.00027492,87.00267444,106,1
219.99,B008TTQ2A6,39.5508828,93.21787243,106.2399979,1
179.99,B07NJSBSQ3,18.849501,28.02612202,106.4000015,1
244.87,B009E0E9YK,22.44964546,17.39746175,106.9499969,1
229,B06XSW1ZHR,52.00037194,45.30812166,107.0999985,1
369.34,B07C2JGHCQ,101.9989489,87.36179233,107.2900009,1
225,B075GWXJ46,67.020448,68.62312624,107.7300034,1
201.03,B009PIKCVA,8.80084304,38.43088238,107.8000031,1
199.99,B0763V8148,21.6493684,27.8131976,107.8199997,1
199.99,B01CDFZO8M,21.6934608,28.96737966,107.9199982,1
224.99,B00FA3SLUS,57.80072716,56.87013723,108,1
159.99,B07JB8RK8W,23.99949332,32.37768255,108,1
280.99,B006L9WNL8,61.4207132,114.7052391,108.7799988,1
191.99,B004UR30BK,35.4502896,107.7586348,108.9199982,1
229.99,B07L6Q2GSW,20.8997976,20.22255175,109,1
199.99,B06X91TB3Q,21.5501605,28.16002294,109.2799988,1
198.56,B009F5AISA,72.79875702,110.181583,109.75,1
199.99,B002MA7Y1Y,38.45077742,22.7302307,110,1
199,B01N6RYRT7,67.461372,84.81855281,110,1
292.52,B07FTFK9TG,62.82946538,52.99359571,110.1999969,1
393.55,B071JMLXM6,84.9991241,45.00871042,110.2200012,1
205.87,B072M8JWGQ,46.5505513,87.42105995,110.2399979,1
471.3,B004G7RI76,38.00103494,64.30185804,110.4400024,1
250.23,B06XSN7CQ1,52.00037194,70.90119803,111,1
269.99,B00ASSOHH6,25.0995987,11.94045031,111.6299973,1
219.99,B002XULJDW,106.0003342,46.90395727,111.8600006,1
232.69,B004K0Q8LG,105.2000572,59.71542212,111.8600006,1
199.99,B01CDG04H2,22.35043756,22.85491222,111.9800034,1
240.95,B002TMM136,10.20077674,38.52263744,112.1100006,1
171.28,B003R8GXTO,8.90005094,45.69006856,112.1100006,1
240.95,B008M1WB7E,13.0513504,39.00907096,112.1100006,1
194.48,B009PIKC4C,9.149173,36.86929029,112.1100006,1
204.62,B01FJA84K8,9.44900132,37.2832856,112.1100006,1
193.95,B07N7YX7WH,9.10067136,36.60675667,112.1100006,1
193.95,B07PGL1FS9,9.700328,38.53668606,112.1100006,1
