ASIN,channel,retail,1m,weight,selling
B0815WPWCN,0,9.82,5.1259908,0.0220462,5.12
B07F9JCBST,0,69.99,490.4474769,0.9038942,36.49
B01IB00FC8,0,34.95,1991.325378,3.4392072,18.22
B08PG2GC1D,0,110.3,74.5099377,0.89948496,57.5
B082BFDTF7,0,19.72,42.4114715,0.0992079,10.28
B081ZTBLMP,0,19.99,225.177453,0.7495708,10.42
B004WI0ZHE,0,253.73,7500.911157,70.9997871,132.25
B00ZAIW3K2,1,152.95,3021.8326,20.65067554,79.72
B078FS4WQ3,0,71.3,707.0816119,10.4498988,37.16
B000AU8H9Q,0,529.81,15346.42315,129.9998275,276.1
B005FYF97K,0,228.9,7258.52502,74.00027492,119.27
B0049MVDFQ,0,499,7978.848775,79.99904594,260
B082VXGNXT,0,14.97,217.0613009,0.42108242,7.8
B000YM7O94,0,350.72,11778.79457,55.99955262,182.73
B01G9B58C8,0,183.6,2131.37477,42.59987226,95.65
B00I1BDMR8,0,126.69,4389.983954,28.90036358,66
B07KBCP7ZF,0,24.9,418.012345,0.70106916,12.97
B07WDM2XDF,0,20.85,283.0279206,0.80027706,10.86
B015SSVBUQ,0,179.99,2730.078291,32.7606532,93.75
B00L5ZULBM,0,239.99,3756.618972,43.64927138,125
B07D7HSTCP,0,48,541.8294323,0.59965664,25
B07PQ6GWQQ,0,48,361.0162092,0.39903622,25
B07W86HMXN,1,48,284.1263472,0.54895038,25
B085RP5H7F,0,48,194.4215082,0.59965664,25
B01B4C7TUG,0,307.14,2456.020854,40.65098818,159.96
B07194B52R,0,19.99,1181.845998,0.54895038,10.41
B07GX68TX9,0,54.19,25.7520014,0.220462,28.22
B000EN6XPY,0,182.33,14228.46896,30.00046896,94.95
B00QXLI516,0,259.99,3354.533813,46.89888126,135.36
B001E5DM3W,0,261.99,10859.83868,69.00019676,136.4
B003PPQXEE,0,307.86,8587.19404,59.2491625,160.28
B07N7ZXK4D,0,46.1,382.3745042,0.39903622,24
B07CKW3Z2L,0,59.99,572.402306,2.64995324,31.23
B006PDJVRO,0,209.99,6731.097181,60.00093792,109.31
B005J03JYA,0,9.99,68.7737099,0.20723428,5.2
B07YT4XZC2,0,15.37,7.2618203,0.03968316,8
B08NQ6SCWC,0,28.34,136.082851,1.1904948,14.75
B06XGDC739,1,269,1310.483958,18.64888058,140
B0007OWSVS,0,549.53,16421.47767,44.0924,285.99
B07MZS19S6,0,147.94,385.2426181,1.3999337,76.99
B01IU6RP12,0,97.25,1934.085148,3.527392,50.61
B081VRVB7L,0,24.02,42.7776137,0.29982832,12.5
B0066D5ZTG,0,69.95,35.2106749,0.29100984,36.4
B081W3T316,0,14.99,225.9707611,0.6393398,7.8
B083ZWLTCG,0,14.99,209.311291,0.6172936,7.8
B085JKM9DR,0,14.99,195.0317452,0.59965664,7.8
B086DVLQ15,0,14.99,188.8683515,0.6393398,7.8
B089LS7FML,0,14.99,171.4155733,0.83996022,7.8
B08NCZCSQ9,0,14.99,137.1812776,0.42108242,7.8
B08Q39JMQG,0,14.99,135.7777325,0.440924,7.8
B07DLGL926,0,30.56,528.2211472,7.79994556,15.9
B08589RNFN,0,26.89,197.5337169,0.86421104,13.99
B0869C8XZ3,0,26.89,190.5159914,0.5732012,13.99
B086JKY36K,0,26.89,187.952996,0.61949822,13.99
B001IK27RA,0,26.89,130.7737891,0.85098332,13.99
B003VQB7IO,0,251.99,8346.699639,75.99986526,131.1
B073X3KWLC,0,24.99,901.1369779,1.38009212,13
B08G3PC9YT,0,24.99,152.9253922,0.18518808,13
B07GDVD4JC,0,24.99,92.2068107,0.20062042,13
B002VRGF0Y,0,24.99,70.9095394,0.20062042,13
B071WWY3TW,0,74.55,1040.576132,6.3052132,38.78
B003CUDS4U,0,576.72,8816.399058,99.99935858,300
B01I21IA7S,0,49.99,2015.185645,7.6500314,26
B074PC4SBL,0,68.88,863.6684261,25.7499616,35.82
B087RS4GVQ,0,49.73,181.9726734,3.19890362,25.86
B07B6G5DGH,0,80,612.067711,3.99918068,41.6
B086DBKQNJ,0,47.29,16.9035649,0.29982832,24.59
B07FDDJRYL,0,36.79,486.2978653,2.425082,19.13
B01L9NYD7M,0,89.99,1769.870371,7.10108102,46.79
B082JWHXY9,0,24.87,220.4786281,1.04939912,12.93
B01BPEZ43W,0,234.95,2419.528681,35.19896292,122.12
B07L6S2Z5Y,0,13.99,89.3997205,1.9510887,7.27
B002E6OXQ0,0,229,9642.171766,65.4992602,119
B07YXLV6KW,0,12.99,82.3209713,0.55997348,6.75
B088ZPR2PD,0,12.99,77.3170279,0.48942564,6.75
B000LW3EYQ,0,12.99,72.8012741,0.3747854,6.75
B08D4WF9BQ,0,12.99,39.8484761,0.0220462,6.75
B086L37RV1,0,38.99,187.7089012,2.64995324,20.26
B07P7M18C6,0,31.18,368.0949584,0.95019122,16.2
B00MN4YCFA,0,183.47,3681.559821,28.39991484,95.32
B000OF5LDC,0,9.99,15.255925,0.80027706,5.19
B01DWHSM0M,0,67.37,107.8899016,0.881848,35
B06Y4865C7,0,29.99,1250.009471,3.89997278,15.58
B009SGRAMS,0,159.09,5645.668629,24.14940748,82.64
B00AX8WHAA,0,222.36,5458.875084,81.57094,115.5
B00UULGIPU,0,40.99,3148.639849,8.3996022,21.29
B07TR65CML,0,40.99,47.2323438,0.6172936,21.29
B07GQ8JDSG,0,34.85,455.7249916,1.69976202,18.1
B00ATQR2MO,0,514.99,5483.345587,61.14954494,267.46
B005NAZHSW,0,196.99,7156.43237,62.00052826,102.3
B07STYLR76,0,31.62,318.1165481,4.49962942,16.42
B077P2FKZH,0,296.9,742.2922868,4.29459976,154.17
B000CASCMG,0,19.99,133.8249741,5.14999232,10.38
B0053NVL02,0,79.99,7412.243721,21.9800614,41.53
B002G9UD82,0,221.5,9582.85673,62.00052826,115
B00ZAIW3N4,0,199.99,3017.744012,14.49978574,103.83
B07R1P681S,0,12.52,8.3602469,0.0992079,6.5
B01LTEUQI6,0,43.94,1742.409706,23.34913042,22.81
B0728JH44V,0,36.12,999.6902534,20.13038522,18.75
B0815VG366,0,15.99,234.5140791,0.8598018,8.3
B081SNQ3BM,0,15.99,226.3369033,0.87964338,8.3
B081ZNR83C,0,15.99,225.2384767,0.89507572,8.3
B00FQ3CEK0,0,339.99,4729.33675,35.2518738,176.47
B00ONO665M,0,319.99,3500.990693,29.59922812,166.08
B00N4M4GS8,0,395,3596.43176,74.99896778,205
B08B6DWJ7H,0,12.91,40.1535946,0.24912206,6.7
B002CLM300,0,569.99,9698.618688,47.00029378,295.8
B01CVKKBDC,0,249.99,2330.434079,21.34954008,129.73
B0042B495U,0,152.41,8120.057617,20.00031264,79.09
B001RPYK80,0,195.04,10101.13101,55.69090582,101.2
B007CCQNXC,0,256.18,6452.523991,29.2001919,132.92
B007DXLDH6,0,204.5,6415.665676,52.9990648,106.1
B071DVNQ3G,0,41.23,1157.192423,5.29990648,21.39
B004EQB4WY,0,144.58,7904.399861,52.9990648,75
B00NHJGOM4,0,58.99,3570.435663,9.149173,30.6
B00Q4MPNA0,0,58.99,3375.892108,10.00015632,30.6
B00Q7EPPDA,1,58.99,3375.892108,10.00015632,30.6
B00Q7EPV8O,0,58.99,3375.892108,10.00015632,30.6
B01LTEUQG8,0,49.99,1743.935299,6.9996685,25.93
B009N9PX2O,0,168.93,5708.339969,25.0003908,87.62
B07B41YSQL,0,75,620.1228394,1.45063996,38.9
B00B152GEQ,0,323.92,5450.57586,50.0007816,168
B07S92QC1L,0,101.94,327.0260083,1.34922744,52.87
B07Z7DDK1B,0,20.94,247.4511035,0.39903622,10.86
B07YXM1KJK,0,9.43,82.1379002,0.1984158,4.89
B00EPE5SKE,0,96.14,4880.614502,26.64944656,49.85
B073RKPBLT,0,69.95,919.016922,2.7998674,36.27
B077XNL1P1,0,69.95,733.9930636,2.51106218,36.27
B079CXSWLP,0,69.95,666.5618751,2.14068602,36.27
B079J7QZCF,0,69.95,663.4496664,2.01061344,36.27
B07B41G646,0,69.95,629.2763944,2.1495045,36.27
B07CZ2LLQD,0,69.95,565.7507227,1.99959034,36.27
B00LUZZ914,0,68.99,3740.142573,11.99974666,35.77
B01A9981M0,0,274.36,2508.928402,27.29980946,142.25
B000MRICP6,0,319.52,12625.68148,106.9990271,165.66
B00402NLN2,0,237.24,8183.034075,69.99888962,123
B08L856Z6K,0,19.79,142.0021499,10.00015632,10.26
B0067CZH7G,0,216,6883.47336,79.36632,111.98
B00Q53C3NS,0,59.03,3375.892108,10.00015632,30.6
B01L8JJDK4,0,72.5,1780.854637,17.65018772,37.58
B07D18GYTT,0,26.99,550.7999162,1.17065322,13.99
B07P9KDVPG,0,16.11,367.0575555,1.74826366,8.35
B07GZ88MG4,0,49.99,449.8056927,1.45063996,25.91
B06ZYJDHMV,1,54.99,1239.330323,1.73944518,28.5
B071WSL7NJ,0,54.99,1052.41473,1.8298346,28.5
B074KNS8BJ,0,54.99,870.0148909,1.90920092,28.5
B074N69ZMB,0,54.99,869.587725,1.48150464,28.5
B074VHMFSW,0,54.99,846.4597427,1.76810524,28.5
B074VJR17G,0,54.99,846.4597427,1.76810524,28.5
B074VJR17M,0,54.99,846.4597427,1.76810524,28.5
B0752XLN18,0,54.99,838.7707565,2.14068602,28.5
B07713CR8C,0,54.99,759.6840413,2.29941866,28.5
B07K8CH21R,0,54.99,419.3548664,1.9510887,28.5
B08BB9589W,0,10.13,76.8288383,0.23589434,5.25
B007SWPD8W,0,157.16,6270.307222,47.7079768,81.45
B0011YWPIY,0,365.07,11631.97155,119.9996712,189.2
B074V2SJMK,0,42.45,850.9754965,2.81970898,22
B005TU7EU0,0,216.12,7028.221576,19.74898596,112
B07VQVFVSB,0,17.56,46.7441542,1.0802638,9.1
B06XSDXJKB,0,24.99,1278.812657,2.50003908,12.95
B07864XNP5,0,20.36,98.4312281,0.54895038,10.55
B0058YR2A4,0,243.75,7377.460212,60.00093792,126.3
B006DOIMNO,0,243.75,6854.181984,59.52474,126.3
B002EVIHNA,0,352.91,9614.344959,81.130016,182.86
B08DF89L84,0,15.44,15.6220672,0.0881848,8
B07H9PZGSP,0,23.72,445.1678915,1.84967618,12.29
B012XS0NBC,0,42.06,2870.371777,10.00015632,21.79
B075R7DHQV,0,12.55,29.0472812,0.1543234,6.5
B0037IUXFY,0,395.83,8901.588143,35.00054712,205
B00L25OF9Y,0,176.91,3771.813873,45.00070344,91.62
B0077S1ASO,0,291,6513.242572,99.99935858,150.7
B00O2N4LDS,0,86.9,3531.319472,45.60036008,45
B07F1RGQTR,1,80.2,508.8766343,16.0496336,41.52
B07G87P5KQ,0,19.86,52.0532161,0.0992079,10.28
B000KYS9YK,0,338,12865.62667,65.99970894,174.92
B00HB57ER4,0,140.26,4557.066845,8.15048014,72.58
B016YIKGM8,0,129.95,2676.072316,30.5009177,67.24
B001RCUNOI,0,253.1,10118.52277,86.35055616,130.94
B0042B4DXS,0,152.9,8120.057617,20.00031264,79.09
B006LN7WD8,0,9.57,68.4075677,1.10010538,4.95
B003F4W970,0,329.65,8736.335963,104.9994367,170.5
B000KOW6XK,0,279.35,12920.30391,96.0001779,144.48
B07WDQR7CW,0,25,282.7228021,0.98987438,12.93
B07X27K58Q,0,25,276.8035032,1.10010538,12.93
B084SWJQG6,0,25,201.988447,1.00089748,12.93
B002NXRW62,0,197.99,9400.639961,60.99963078,102.4
B07F3R2WQG,0,99.99,503.5065487,34.7999267,51.7
B003N3QFLY,0,14.99,70.9095394,0.29982832,7.75
B0042B499G,0,152.99,8120.057617,20.00031264,79.09
B083ZX7153,0,29.48,208.8231014,12.3017796,15.24
B081739MJ2,0,29.99,230.4865149,0.50044874,15.5
B003C5LQAS,0,353.31,8833.119551,111.9991052,182.6
B0858C7PQ4,0,11.61,197.3506458,0.39903622,6
B07MLY22Y7,0,24.33,392.1382962,2.0502966,12.57
B07B4152B8,0,68.52,633.7921482,1.34922744,35.4
B00KWYJQYA,0,95.99,3792.622955,15.89971944,49.59
B00JUM36NM,0,103.17,4140.335998,15.89971944,53.29
B07B3XFC5H,0,37.29,636.9043569,7.79994556,19.26
B073XR7XGT,0,26.14,898.5739825,6.75054644,13.5
B0872X1LLC,0,12.49,3.1732324,0.0992079,6.45
B07732HDVJ,0,14.99,99.6517021,0.2645544,7.74
B000O8S0D2,0,380.87,12469.58286,52.9990648,196.65
B07PRR7442,0,52.72,360.2229011,1.45063996,27.22
B000J2KEGY,0,442.69,13219.50311,84.00043124,228.56
B07DQC574T,0,190.03,522.362872,37.00013746,98.08
B079KKFGH1,0,68.59,660.8256473,1.3999337,35.4
B00070QEBC,0,508.81,17112.75414,138.9990864,262.6
B000BGM8D0,0,36.99,15009.81642,5.00007816,19.09
B071WSL7C8,0,33.04,1055.648986,14.70040616,17.05
B08BH2775P,0,29.3,165.8624166,2.55074534,15.12
B001IWO7BM,0,356,10529.63944,111.9991052,183.7
B06Y3CD1HD,0,25.99,1252.877585,2.64995324,13.41
B0029VRAVK,0,10.99,130.1635521,0.85098332,5.67
B003GWWAQ6,0,310.99,8698.806388,82.0008409,160.43
B000PDOQ66,0,119.39,12284.43695,13.2497662,61.58
B07MZWWYPC,0,32.01,384.7544285,1.3007258,16.51
B01CDFZ0HM,0,13.32,62.3051977,0.18077884,6.87
B078XXG7J1,0,68.64,691.2154499,1.4550492,35.4
B0002TP1CQ,0,463.93,19653.04873,121.0005687,239.25
B01LXXB7R9,0,14.99,30.1457078,0.0220462,7.73
B004LR9S1,0,159.99,7756.966602,48.99988412,82.5
B07JP3NTS7,0,29.09,51.0768369,0.50044874,15
B00B12OITA,0,325.85,5450.57586,47.178868,168
B06XSN7CQ1,0,27.99,1277.775254,5.44982064,14.43
B071JMLXM6,0,32.98,1106.603776,16.73086118,17
B00K6QS6WM,0,129.99,3971.727515,45.9993963,67
B07GZSDF6X,0,36.67,449.6226216,1.3999337,18.9
B0085HD5RA,0,351.2,6222.586689,57.97930138,181
B0039PW7YU,0,162.76,8900.367669,50.95097282,83.88
B0037F1B9E,0,327.79,8912.206267,112.6009665,168.92
B07F43GRW9,0,25.48,495.6344914,4.36955684,13.13
B01G9B2IE4,0,136.18,2146.142505,8.69943052,70.17
B06ZZDBZHG,1,153.35,1233.655119,15.15014864,79.01
B008CO812U,0,267.88,6128.366096,102.4993977,138.01
B0013CHC3W,0,283.99,11526.2785,77.9994556,146.3
B01H1OZLRY,0,68.95,2095.126692,5.85106148,35.52
B01IQ8E4HC,0,8.31,30.2677552,0.35053458,4.28
B00BWC1VUS,0,129.99,5284.713444,28.49912274,66.95
B000BWY878,0,499,14793.42638,81.95013464,257
B009EJ74SO,0,179.99,5760.63728,37.258078,92.7
B084DVXQR5,0,20,204.9786083,1.04058064,10.3
B005D50LTW,0,269.95,7338.466067,48.6008479,139
B00JUM1ITQ,0,140.96,4166.27107,7.70073766,72.58
B07YF4RGCT,0,30.71,264.5987632,0.50044874,15.81
B07F3ZWYF9,0,50,26.5453095,0.16975574,25.74
B00IJRMU18,0,199.99,4304.428727,79.99904594,102.95
B07MFW78SL,0,34,394.5182205,0.62611208,17.5
B072F83ZYN,0,69.95,991.024888,1.75928676,36
B072K4W4VR,0,69.95,974.8536075,3.04017098,36
B072KS4LFW,0,69.95,966.8595028,3.09087724,36
B072LNPPKW,0,69.95,965.2118629,2.83955056,36
B072MBTD9P,0,69.95,963.9913889,2.76018424,36
B072MNT188,0,69.95,961.2453224,2.89025682,36
B072MRCL7T,0,69.95,959.3535877,2.72931956,36
B072MRGLC6,0,69.95,958.8653981,2.89025682,36
B072MTP9YT,0,69.95,956.9126397,3.00048782,36
B072PRC3QM,0,69.95,955.4480709,2.94978156,36
B072PTJW1L,0,69.95,955.4480709,3.04898946,36
B072PYBQSJ,0,69.95,955.4480709,2.8990753,36
B072PYQN2L,0,69.95,955.4480709,2.94978156,36
B072PYQN2M,0,69.95,955.4480709,3.04898946,36
B072Q494TX,1,69.95,955.4480709,2.94978156,36
B0731CP5S4,1,69.95,945.3181367,3.19890362,36
B073DV1J8G,0,69.95,939.154743,2.8990753,36
B073FJM2WN,0,69.95,933.2354441,3.09969572,36
B073FLVNGB,0,69.95,931.9539464,2.85057366,36
B073FLXHRZ,0,69.95,931.9539464,2.7006595,36
B073FMX63X,0,69.95,931.9539464,2.85057366,36
B073FYYRR5,0,69.95,931.9539464,2.85057366,36
B073RKPBLQ,0,69.95,919.016922,2.7998674,36
B073SVRD71,0,69.95,911.7551017,2.8990753,36
B073VR4SZZ,0,69.95,910.5956514,2.74916114,36
B074WJ3YKH,0,69.95,842.6762733,2.07013818,36
B0751HVHG8,0,69.95,841.516823,2.53972224,36
B0759SCYJL,0,69.95,820.8297887,2.3809896,36
B075F7YY7T,0,69.95,818.5108881,2.44933282,36
B075LT1KSZ,0,69.95,806.7943377,2.6896364,36
B075LT1KT4,0,69.95,806.5502429,2.3589434,36
B075M3TFZS,0,69.95,802.0955128,2.5794054,36
B075QMG3BR,0,69.95,797.2746405,2.48901598,36
B075QN9NH1,0,69.95,794.7116451,2.4691744,36
B075QN9XW5,0,69.95,794.1014081,2.6896364,36
B075R7VL2Z,0,69.95,792.2706971,2.20021076,36
B075RPGSZM,0,69.95,792.0266023,2.6896364,36
B075RS7RDZ,0,69.95,791.7825075,2.33910182,36
B075T6BNC2,0,69.95,788.6092751,2.55956382,36
B075V49S1M,0,69.95,788.1210855,2.33910182,36
B075V4DXTR,0,69.95,787.8769907,2.33910182,36
B075V4FXW4,0,69.95,787.8769907,2.61908856,36
B075V4J6RB,0,69.95,787.6939196,2.44933282,36
B075V53D7Z,0,69.95,786.2293508,2.4691744,36
B075V5HHFP,0,69.95,785.8021849,2.61908856,36
B075V7J2GH,0,69.95,784.5817109,2.2928048,36
B075VJZWNH,0,69.95,783.544308,2.85057366,36
B075VL5QDH,0,69.95,782.6289525,2.64995324,36
B075W1C7SK,0,69.95,782.6289525,2.4691744,36
B075W31JYV,0,69.95,782.6289525,2.4691744,36
B075YWLSJW,0,69.95,782.6289525,2.92993998,36
B075YX2BZV,0,69.95,782.4458814,2.40083118,36
B075ZV1G5R,0,69.95,781.6525733,2.48901598,36
B0763TN6BD,0,69.95,779.882886,2.4691744,36
B0764VK8GD,0,69.95,779.0895779,2.3589434,36
B07665GJF5,0,69.95,778.2352461,2.40083118,36
B0767B5NNB,0,69.95,777.9911513,2.4691744,36
B0767DDMPX,0,69.95,777.9911513,2.2707586,36
B0767M4HWB,0,69.95,777.1978432,2.29060018,36
B0767QNFNT,0,69.95,776.4655588,2.44933282,36
B0767QX3PQ,0,69.95,776.2824877,2.61908856,36
B0768K3Y8C,0,69.95,775.7942981,2.53972224,36
B076CFRDWH,0,69.95,775.3671322,2.40083118,36
B076FF4GQ1,0,69.95,774.8789426,2.64995324,36
B076FGTPJ4,0,69.95,774.6348478,2.64995324,36
B076HFYZG4,0,69.95,773.1092553,2.59924698,36
B076HH22YT,0,69.95,772.8651605,2.3589434,36
B076HNH966,0,69.95,772.1328761,2.40083118,36
B076QCK269,0,69.95,769.6919281,2.29060018,36
B076QK2CG8,0,69.95,769.508857,2.53972224,36
B076TLLX7L,0,69.95,768.4104304,2.31044176,36
B076TXJ22T,0,69.95,767.8612171,2.44933282,36
B076V1D5RF,0,69.95,767.4950749,2.48901598,36
B076X3XHQH,0,69.95,762.4911315,2.42949124,36
B076X54PC3,0,69.95,762.0029419,2.55074534,36
B0778RX686,0,69.95,754.1919083,2.40083118,36
B077H7PW7J,1,69.95,750.4694626,2.64995324,36
B077KQZFMW,0,69.95,746.1978036,2.42949124,36
B077T5FHFR,0,69.95,740.3395284,2.40083118,36
B0781Z8MWD,0,69.95,723.8631294,2.64995324,36
B0793CFPPQ,1,69.95,685.3571747,2.2707586,36
B0794M7FRX,0,69.95,680.9024446,2.23107544,36
B07985J6GV,0,69.95,676.3866908,2.20462,36
B079BNC6GP,0,69.95,674.7390509,2.5794054,36
B079G45ZHH,0,69.95,664.4260456,2.33910182,36
B079HJ3N96,0,69.95,663.6937612,2.14068602,36
B079JDQKV4,0,69.95,663.2665953,2.1605276,36
B079JFV9JR,0,69.95,663.2665953,2.2707586,36
B079JKYDY9,0,69.95,663.0225005,2.18036918,36
B079K1HX93,0,69.95,662.5343109,1.86951776,36
B079K34TSQ,0,69.95,662.3512398,2.1605276,36
B079NKDJW3,0,69.95,659.9102918,2.12084444,36
B079P6NJWC,0,69.95,658.7508415,2.14068602,36
B079RJVP1N,0,69.95,656.9201305,2.07013818,36
B079S5FCXB,0,69.95,656.3709172,2.20021076,36
B079SWWS4H,0,69.95,656.1878461,2.20021076,36
B079TCDHDY,0,69.95,655.0283958,2.2707586,36
B079TXFTVQ,0,69.95,654.9673721,2.23107544,36
B079TXG4NP,0,69.95,654.9673721,2.23107544,36
B079V2216W,0,69.95,654.9673721,2.07013818,36
B079V74NF6,0,69.95,654.0520166,2.2707586,36
B079V76GHT,0,69.95,654.0520166,2.12084444,36
B079V7Z3CC,0,69.95,654.0520166,2.25091702,36
B079VVMWGF,0,69.95,653.1366611,2.23107544,36
B079VWTGC4,1,69.95,653.1366611,2.20021076,36
B079ZWLTBK,0,69.95,651.122879,2.08997976,36
B07B11VYST,0,69.95,650.3295709,2.31044176,36
B07B1934C7,0,69.95,650.2685472,2.20021076,36
B07B198M5T,0,69.95,650.2685472,2.20021076,36
B07B3QRHTW,0,69.95,649.5362628,2.14068602,36
B07B3RXWD1,0,69.95,649.292168,2.2707586,36
B07B3SDCF8,0,69.95,648.4988599,2.33910182,36
B07B3SDCF9,0,69.95,648.4988599,2.12084444,36
B07B3SDL7F,0,69.95,647.5224807,2.44933282,36
B07B3SDL7L,0,69.95,647.5224807,2.1605276,36
B07B3SDVBQ,0,69.95,646.9122437,2.35012492,36
B07B3SDWSB,0,69.95,646.6071252,2.12084444,36
B07B3VLGCX,0,69.95,642.8846795,2.12084444,36
B07B3VLHTQ,0,69.95,641.969324,2.20462,36
B07B3VLHTR,0,69.95,641.969324,2.2707586,36
B07B3W5F7P,0,69.95,638.2468783,2.23107544,36
B07B3W5F7S,0,69.95,638.2468783,2.23107544,36
B07B3X88ZK,0,69.95,637.087428,2.29060018,36
B07B419YYS,0,69.95,631.9004135,2.1384814,36
B07B41D635,0,69.95,630.8630106,2.14068602,36
B07B41G643,0,69.95,629.8866314,2.3809896,36
B07B41TQTC,0,69.95,622.6858348,2.1495045,36
B07B7ZMKZF,0,69.95,609.7488104,2.12084444,36
B07C2Y9B1R,0,69.95,581.9830269,2.03045502,36
B07C82MFDY,0,69.95,578.5656997,1.92022402,36
B07C82QVGF,0,69.95,578.504676,1.95990718,36
B07CBVB6F5,0,69.95,576.1857754,1.90038244,36
B07CCNBDX1,0,69.95,575.8806569,1.9400656,36
B07CG5WPBP,0,69.95,574.7212066,2.01061344,36
B07CHLVS16,0,69.95,574.3550644,1.9400656,36
B07CJS2FVV,0,69.95,573.0735667,1.86951776,36
B07CJZS37W,0,69.95,573.0735667,2.03045502,36
B07CL4BSQ3,0,69.95,571.7310453,1.9400656,36
B07CLKKDVB,0,69.95,571.3038794,1.7196036,36
B07CMCMD8H,0,69.95,571.1208083,1.90038244,36
B07CMGDMLT,0,69.95,571.1208083,1.79896992,36
B07CMKBW26,0,69.95,571.1208083,1.90038244,36
B07CML266L,0,69.95,571.1208083,1.97974876,36
B07CN65G3S,0,69.95,570.0834054,1.86951776,36
B07CNBL86S,0,69.95,569.7782869,2.01061344,36
B07CNPVVCR,0,69.95,569.351121,1.97974876,36
B07CP28C95,0,69.95,569.1070262,1.97974876,36
B07CRRYQ42,0,69.95,569.0460025,2.0502966,36
B07CT19YL8,0,69.95,568.6798603,2.03045502,36
B07CTQB9PF,0,69.95,568.4357655,2.03045502,36
B07CVQ4N58,0,69.95,567.7034811,2.07013818,36
B07CVQRP99,0,69.95,567.3983626,1.9400656,36
B07CWHMR39,0,69.95,566.4219834,1.84967618,36
B07CYZNH8F,0,69.95,565.9948175,2.25091702,36
B07CZ1JHNF,0,69.95,565.7507227,1.69976202,36
B07CZC66PX,0,69.95,564.7133198,1.99959034,36
B07CZCJ5ST,0,69.95,563.7369406,1.97974876,36
B07CZF88F6,0,69.95,562.638514,2.03045502,36
B07CZFXH3C,0,69.95,562.0893007,1.92022402,36
B07CZH8SYZ,0,69.95,562.028277,2.0062042,36
B07CZJ2Y2T,0,69.95,561.41804,1.99959034,36
B07CZJX5FT,0,69.95,560.0144949,1.90038244,36
B07CZLNJ3G,0,69.95,558.7329972,1.79015144,36
B07CZRCR4D,0,69.95,555.0715752,1.97974876,36
B07D3NZC3G,0,69.95,547.4436127,1.9510887,36
B07D3ZX4Z5,0,69.95,545.9180202,3.04898946,36
B07VYZW7M1,0,13.99,287.4826507,0.50926722,7.2
B07YXLSH7P,0,13.99,253.0652839,0.5952474,7.2
B07YYYXR7K,0,13.99,250.0140989,0.5291088,7.2
B0815W5TTS,0,13.99,233.6597473,0.59965664,7.2
B081P97FRB,0,13.99,227.3743062,0.57099658,7.2
B083FGZPYF,0,13.99,214.2542107,0.5842243,7.2
B08624ZV2V,0,13.99,192.8959157,0.54895038,7.2
B0863KHBDW,0,13.99,192.6518209,0.61949822,7.2
B086Z2SDPC,0,13.99,185.8171665,0.5291088,7.2
B0874BJDHF,0,13.99,184.291574,0.95019122,7.2
B089JM1SZ7,0,13.99,171.8427392,0.440924,7.2
B08F2RP3DN,0,13.99,156.6478379,0.57540582,7.2
B08LP4D2NT,0,13.99,141.5139603,0.57099658,7.2
B003XVPTTK,0,13.99,127.6615804,0.48942564,7.2
B00AB0MB9M,0,13.99,122.4135422,0.3968316,7.2
B017IR0MJG,0,13.99,111.3072288,0.59965664,7.2
B01KX1PM9Y,0,13.99,105.5099773,0.39021774,7.2
B019J6F8SY,0,360,2519.058336,20.65067554,185.26
B07H5RJ9QG,0,226.39,447.6698632,1.04939912,116.5
B06WGWF1G9,0,58.3,1372.911203,20.9990055,30
B07K13J125,0,35.47,89.8879101,0.29982832,18.25
B002BUIE6O,0,325,9709.663978,101.0002561,167.2
B07BNZ8Z5W,0,17.98,54.7992826,0.6503629,9.25
B002CLS17O,0,254.64,9697.337191,60.99963078,131
B0073NR3GG,0,165.54,6536.187483,59.59969708,85.16
B0195V6H9C,0,38.1,2552.194205,5.00007816,19.6
B071NJWHTW,0,34.99,1085.184457,7.7602624,18
B072QRN7JS,0,34.99,952.8850755,3.99918068,18
B007CEIZKO,0,256.29,6446.299573,20.39934886,131.84
B074DYLY5V,1,30.21,884.233413,4.60986042,15.54
B07J3CBHD6,0,126,433.3903174,9.92079,64.81
B074VGL9YF,0,69.99,848.5345485,5.85106148,36
B006KYX4IA,0,384.99,6793.280331,121.0005687,198
B005D50MLY,0,217.78,7316.802654,37.5005862,112
B01N7JX4M3,0,19.99,29.7795656,0.0220462,10.28
B07665L62W,0,19.99,28.681139,0.0220462,10.28
B07Z3KFD4Z,0,27.75,249.4038619,3.50093656,14.27
B07B3VM8CY,0,32.69,97.3938252,0.95019122,16.81
B07F45B69S,0,104.3,494.2309463,6.64031544,53.63
B089JS623C,0,49.73,171.5986444,1.45063996,25.57
B0869PB987,0,17.99,189.6616596,0.39903622,9.25
B08GXXSXNJ,0,17.99,149.4470413,0.53572266,9.25
B08GY9HCTR,0,17.99,149.4470413,0.53572266,9.25
B08GYBHG64,0,17.99,149.4470413,0.53572266,9.25
B08GYH6CFK,0,17.99,149.4470413,0.53572266,9.25
B08H2HZ8J1,0,17.99,149.4470413,0.53572266,9.25
B071L1X9TR,0,17.99,102.6418634,0.5291088,9.25
B07BNK2XDQ,0,17.99,54.7992826,0.6503629,9.25
B07BPN981W,0,17.99,54.7992826,0.6503629,9.25
B07BSLRGWW,0,17.99,54.7992826,0.6503629,9.25
